27	0.10827875	0.1203716	0.1160494	0.1198868	0.1183495	0.1240982
30	0.10626185	0.1194014	0.1165836	0.12146175	0.1194549	0.1202902
32	0.11305465	0.1251975	0.115167	0.11886655	0.1222068	0.1251818
35	0.1121367	0.11547305	0.11742115	0.12093655	0.1232914	0.127796
37	0.12272775	0.1154175	0.12041785	0.11987965	0.12360845	0.1282678
40	0.1157672	0.118289	0.12309355	0.12681765	0.1274663	0.13159775
						
